name,family,category,is_body,is_serif,is_italic,weight,glyphs,
Niramit Medium,Niramit,sans-serif,1,0,1,500,*,
Niramit Medium Italic,Niramit,sans-serif,1,0,1,500,*,
Niramit Regular,Niramit,sans-serif,1,0,1,400,*,
Niramit Regular Italic,Niramit,sans-serif,1,0,1,400,*,
Niramit Semi Bold,Niramit,sans-serif,1,0,1,600,*,
Niramit Semi Bold Italic,Niramit,sans-serif,1,0,1,600,*,
Nixie One,Nixie One,slab serif,0,1,0,400,,
Nobile Bold,Nobile,contemporary,1,0,1,700,,
Nobile Bold Italic,Nobile,contemporary,1,0,1,700,,
Nobile Medium,Nobile,contemporary,1,0,1,500,,
Nobile Medium Italic,Nobile,contemporary,1,0,1,500,,
Nobile Regular,Nobile,contemporary,1,0,0,400,,
Nobile Regular Italic,Nobile,contemporary,1,0,1,400,,
Norican,Norican,handwriting,1,0,0,400,*,
Nosifer,Nosifer,display,0,0,0,400,*,
Notable,Notable,sans-serif,1,0,0,400,*,
Nothing You Could Do,Nothing You Could Do,handwriting,1,0,0,400,*,
Noticia Text Bold,Noticia Text,slab serif,1,1,1,700,,
Noticia Text Bold Italic,Noticia Text,slab serif,1,1,1,700,,
Noticia Text Regular,Noticia Text,slab serif,1,1,0,400,,
Noticia Text Regular Italic,Noticia Text,slab serif,1,1,1,400,,
Noto Sans Bold,Noto Sans,contemporary,1,0,1,700,,
Noto Sans Bold Italic,Noto Sans,contemporary,1,0,1,700,,
Noto Sans Regular,Noto Sans,contemporary,1,0,0,400,,
Noto Sans Regular Italic,Noto Sans,contemporary,1,0,1,400,,
Noto Sans HK Black,Noto Sans HK,contemporary,1,0,0,900,,
Noto Sans HK Bold,Noto Sans HK,contemporary,1,0,0,700,,
Noto Sans HK Light,Noto Sans HK,contemporary,1,0,0,300,,
Noto Sans HK Medium,Noto Sans HK,contemporary,1,0,0,500,,
Noto Sans HK Regular,Noto Sans HK,contemporary,1,0,0,400,,
Noto Sans HK Thin,Noto Sans HK,contemporary,1,0,0,100,,
Noto Sans JP Black,Noto Sans JP,contemporary,1,0,0,900,,
Noto Sans JP Bold,Noto Sans JP,contemporary,1,0,0,700,,
Noto Sans JP Light,Noto Sans JP,contemporary,1,0,0,300,,
Noto Sans JP Medium,Noto Sans JP,contemporary,1,0,0,500,,
Noto Sans JP Regular,Noto Sans JP,contemporary,1,0,0,400,,
Noto Sans JP Thin,Noto Sans JP,contemporary,1,0,0,100,,
Noto Sans KR Black,Noto Sans KR,contemporary,1,0,0,900,,
Noto Sans KR Bold,Noto Sans KR,contemporary,1,0,0,700,,
Noto Sans KR Light,Noto Sans KR,contemporary,1,0,0,300,,
Noto Sans KR Medium,Noto Sans KR,contemporary,1,0,0,500,,
Noto Sans KR Regular,Noto Sans KR,contemporary,1,0,0,400,,
Noto Sans KR Thin,Noto Sans KR,contemporary,1,0,0,100,,
Noto Sans SC Black,Noto Sans SC,contemporary,1,0,0,900,,
Noto Sans SC Bold,Noto Sans SC,contemporary,1,0,0,700,,
Noto Sans SC Light,Noto Sans SC,contemporary,1,0,0,300,,
Noto Sans SC Medium,Noto Sans SC,contemporary,1,0,0,500,,
Noto Sans SC Regular,Noto Sans SC,contemporary,1,0,0,400,,
Noto Sans SC Thin,Noto Sans SC,contemporary,1,0,0,100,,
Noto Sans TC Black,Noto Sans TC,contemporary,1,0,0,900,,
Noto Sans TC Bold,Noto Sans TC,contemporary,1,0,0,700,,
Noto Sans TC Light,Noto Sans TC,contemporary,1,0,0,300,,
Noto Sans TC Medium,Noto Sans TC,contemporary,1,0,0,500,,
Noto Sans TC Regular,Noto Sans TC,contemporary,1,0,0,400,,
Noto Sans TC Thin,Noto Sans TC,contemporary,1,0,0,100,,
Noto Serif Bold,Noto Serif,transitional,1,1,1,700,,
Noto Serif Bold Italic,Noto Serif,transitional,1,1,1,700,,
Noto Serif Regular,Noto Serif,transitional,1,1,0,400,,
Noto Serif Regular Italic,Noto Serif,transitional,1,1,1,400,,
Noto Serif JP Black,Noto Serif JP,transitional,1,1,0,900,,
Noto Serif JP Bold,Noto Serif JP,transitional,1,1,0,700,,
Noto Serif JP Extra Light,Noto Serif JP,transitional,1,1,0,200,,
Noto Serif JP Light,Noto Serif JP,transitional,1,1,0,300,,
Noto Serif JP Medium,Noto Serif JP,transitional,1,1,0,500,,
Noto Serif JP Regular,Noto Serif JP,transitional,1,1,0,400,,
Noto Serif JP Semi Bold,Noto Serif JP,transitional,1,1,0,600,,
Noto Serif KR Black,Noto Serif KR,transitional,1,1,0,900,,
Noto Serif KR Bold,Noto Serif KR,transitional,1,1,0,700,,
Noto Serif KR Extra Light,Noto Serif KR,transitional,1,1,0,200,,
Noto Serif KR Light,Noto Serif KR,transitional,1,1,0,300,,
Noto Serif KR Medium,Noto Serif KR,transitional,1,1,0,500,,
Noto Serif KR Regular,Noto Serif KR,transitional,1,1,0,400,,
Noto Serif KR Semi Bold,Noto Serif KR,transitional,1,1,0,600,,
Noto Serif SC Black,Noto Serif SC,transitional,1,1,0,900,,
Noto Serif SC Bold,Noto Serif SC,transitional,1,1,0,700,,
Noto Serif SC Extra Light,Noto Serif SC,transitional,1,1,0,200,,
Noto Serif SC Light,Noto Serif SC,transitional,1,1,0,300,,
Noto Serif SC Medium,Noto Serif SC,transitional,1,1,0,500,,
Noto Serif SC Regular,Noto Serif SC,transitional,1,1,0,400,,
Noto Serif SC Semi Bold,Noto Serif SC,transitional,1,1,0,600,,
Noto Serif TC Black,Noto Serif TC,transitional,1,1,0,900,,
Noto Serif TC Bold,Noto Serif TC,transitional,1,1,0,700,,
Noto Serif TC Extra Light,Noto Serif TC,transitional,1,1,0,200,,
Noto Serif TC Light,Noto Serif TC,transitional,1,1,0,300,,
Noto Serif TC Medium,Noto Serif TC,transitional,1,1,0,500,,
Noto Serif TC Regular,Noto Serif TC,transitional,1,1,0,400,,
Noto Serif TC Semi Bold,Noto Serif TC,transitional,1,1,0,600,,
Nova Cut,Nova Cut,display,0,1,0,400,*,
Nova Flat,Nova Flat,display,0,0,0,400,*,
Nova Mono,Nova Mono,monospace,1,1,0,400,*,
Nova Oval,Nova Oval,display,0,1,0,400,*,
Nova Round,Nova Round,display,0,0,0,400,*,
Nova Script,Nova Script,display,0,1,0,400,*,
Nova Slim,Nova Slim,display,0,1,0,400,*,
Nova Square,Nova Square,display,0,0,0,400,*,
NTR,NTR,sans-serif,1,0,0,400,*,
Numans,Numans,modern,1,0,0,400,,
Nunito Black,Nunito,modern,1,0,1,900,,
Nunito Black Italic,Nunito,modern,1,0,1,900,,
Nunito Bold,Nunito,modern,1,0,1,700,,
Nunito Bold Italic,Nunito,modern,1,0,1,700,,
Nunito Extra Bold,Nunito,modern,1,0,1,800,,
Nunito Extra Bold Italic,Nunito,modern,1,0,1,800,,
Nunito Extra Light,Nunito,modern,1,0,0,200,,
Nunito Extra Light Italic,Nunito,modern,1,0,1,200,,
Nunito Light,Nunito,modern,1,0,1,300,,
Nunito Light Italic,Nunito,modern,1,0,1,300,,
Nunito Regular,Nunito,modern,1,0,1,400,,
Nunito Regular Italic,Nunito,modern,1,0,1,400,,
Nunito Semi Bold,Nunito,modern,1,0,1,600,,
Nunito Semi Bold Italic,Nunito,modern,1,0,1,600,,
Nunito Sans Black,Nunito Sans,modern,1,0,1,900,,
Nunito Sans Black Italic,Nunito Sans,modern,1,0,1,900,,
Nunito Sans Bold,Nunito Sans,modern,1,0,1,700,,
Nunito Sans Bold Italic,Nunito Sans,modern,1,0,1,700,,
Nunito Sans Extra Bold,Nunito Sans,modern,1,0,1,800,,
Nunito Sans Extra Bold Italic,Nunito Sans,modern,1,0,1,800,,
Nunito Sans Extra Light,Nunito Sans,modern,1,0,0,200,,
Nunito Sans Extra Light Italic,Nunito Sans,modern,1,0,1,200,,
Nunito Sans Light,Nunito Sans,modern,1,0,1,300,,
Nunito Sans Light Italic,Nunito Sans,modern,1,0,1,300,,
Nunito Sans Regular,Nunito Sans,modern,1,0,1,400,,
Nunito Sans Regular Italic,Nunito Sans,modern,1,0,1,400,,
Nunito Sans Semi Bold,Nunito Sans,modern,1,0,1,600,,
Nunito Sans Semi Bold Italic,Nunito Sans,modern,1,0,1,600,,
Offside,Offside,display,0,0,0,400,,
Old Standard TT Bold,Old Standard TT,oldstyle,1,1,1,700,,
Old Standard TT Regular,Old Standard TT,oldstyle,1,1,0,400,,
Old Standard TT Regular Italic,Old Standard TT,oldstyle,1,1,1,400,,
Oldenburg,Oldenburg,display,0,1,0,400,*,
Oleo Script Bold,Oleo Script,script,0,1,0,700,,
Oleo Script Regular,Oleo Script,script,0,1,0,400,,
Oleo Script Swash Caps Bold,Oleo Script Swash Caps,script,0,1,0,700,,
Oleo Script Swash Caps Regular,Oleo Script Swash Caps,script,0,1,0,400,,
Open Sans Bold,Open Sans,contemporary,1,0,1,700,,
Open Sans Bold Italic,Open Sans,contemporary,1,0,1,700,,
Open Sans Extra Bold,Open Sans,contemporary,1,0,1,800,,
Open Sans Extra Bold Italic,Open Sans,contemporary,1,0,1,800,,
Open Sans Light,Open Sans,contemporary,1,0,0,300,,
Open Sans Light Italic,Open Sans,contemporary,1,0,1,300,,
Open Sans Regular,Open Sans,contemporary,1,0,1,400,,
Open Sans Regular Italic,Open Sans,contemporary,1,0,1,400,,
Open Sans Semi Bold,Open Sans,contemporary,1,0,1,600,,
Open Sans Semi Bold Italic,Open Sans,contemporary,1,0,1,600,,
Open Sans Condensed Bold,Open Sans Condensed,contemporary,1,0,1,700,,
Open Sans Condensed Light,Open Sans Condensed,contemporary,1,0,0,300,,
Open Sans Condensed Light Italic,Open Sans Condensed,contemporary,1,0,1,300,,
Oranienbaum,Oranienbaum,modern,1,1,0,400,,
Orbitron Black,Orbitron,geometric,1,0,0,900,,
Orbitron Bold,Orbitron,geometric,1,0,0,700,,
Orbitron Medium,Orbitron,geometric,1,0,0,500,,
Orbitron Regular,Orbitron,geometric,1,0,0,400,,
Oregano Regular,Oregano,display,0,0,0,400,*,
Oregano Regular Italic,Oregano,display,0,0,1,400,*,
Orienta,Orienta,sans-serif,1,0,0,400,*,
Original Surfer,Original Surfer,display,0,1,0,400,*,
Oswald Bold,Oswald,contemporary,1,0,0,700,,
Oswald Extra Light,Oswald,contemporary,1,0,0,200,,
Oswald Light,Oswald,contemporary,1,0,0,300,,
Oswald Medium,Oswald,contemporary,1,0,0,500,,
Oswald Regular,Oswald,contemporary,1,0,0,400,,
Oswald Semi Bold,Oswald,contemporary,1,0,0,600,,
Over the Rainbow,Over the Rainbow,handwriting,1,0,0,400,,
Overlock Black,Overlock,modern,0,1,1,900,,
Overlock Black Italic,Overlock,modern,0,1,1,900,,
Overlock Bold,Overlock,modern,0,1,1,700,,
Overlock Bold Italic,Overlock,modern,0,1,1,700,,
Overlock Regular,Overlock,modern,0,1,0,400,,
Overlock Regular Italic,Overlock,modern,0,1,1,400,,
Overlock SC,Overlock SC,modern,0,1,0,400,,
Overpass Black,Overpass,grotesque,1,0,1,900,,
Overpass Black Italic,Overpass,grotesque,1,0,1,900,,
Overpass Bold,Overpass,grotesque,1,0,1,700,,
Overpass Bold Italic,Overpass,grotesque,1,0,1,700,,
Overpass Extra Bold,Overpass,grotesque,1,0,1,800,,
Overpass Extra Bold Italic,Overpass,grotesque,1,0,1,800,,
Overpass Extra Light,Overpass,grotesque,1,0,1,200,,
Overpass Extra Light Italic,Overpass,grotesque,1,0,1,200,,
Overpass Light,Overpass,grotesque,1,0,1,300,,
Overpass Light Italic,Overpass,grotesque,1,0,1,300,,
Overpass Regular,Overpass,grotesque,1,0,1,400,,
Overpass Regular Italic,Overpass,grotesque,1,0,1,400,,
Overpass Semi Bold,Overpass,grotesque,1,0,1,600,,
Overpass Semi Bold Italic,Overpass,grotesque,1,0,1,600,,
Overpass Thin,Overpass,grotesque,1,0,0,100,,
Overpass Thin Italic,Overpass,grotesque,1,0,1,100,,
Overpass Mono Bold,Overpass Mono,monospace,1,1,0,700,,
Overpass Mono Light,Overpass Mono,monospace,1,1,0,300,,
Overpass Mono Regular,Overpass Mono,monospace,1,1,0,400,,
Overpass Mono Semi Bold,Overpass Mono,monospace,1,1,0,600,,
Ovo,Ovo,oldstyle,1,1,0,400,,
Oxygen Bold,Oxygen,contemporary,1,0,0,700,,
Oxygen Light,Oxygen,contemporary,1,0,0,300,,
Oxygen Regular,Oxygen,contemporary,1,0,0,400,,
Oxygen Mono,Oxygen Mono,monospace,1,1,0,400,,
Pacifico,Pacifico,script,1,0,0,400,,
Padauk Bold,Padauk,sans-serif,1,0,0,700,*,
Padauk Regular,Padauk,sans-serif,1,0,0,400,*,
Palanquin Bold,Palanquin,humanist,1,0,0,700,,
Palanquin Extra Light,Palanquin,humanist,1,0,0,200,,
Palanquin Light,Palanquin,humanist,1,0,0,300,,
Palanquin Medium,Palanquin,humanist,1,0,0,500,,
Palanquin Regular,Palanquin,humanist,1,0,0,400,,
Palanquin Semi Bold,Palanquin,humanist,1,0,0,600,,
Palanquin Thin,Palanquin,humanist,1,0,0,100,,
Palanquin Dark Bold,Palanquin Dark,humanist,1,0,0,700,,
Palanquin Dark Medium,Palanquin Dark,humanist,1,0,0,500,,
Palanquin Dark Regular,Palanquin Dark,humanist,1,0,0,400,,
Palanquin Dark Semi Bold,Palanquin Dark,humanist,1,0,0,600,,
Pangolin,Pangolin,handwriting,1,0,0,400,*,
Paprika,Paprika,informal,0,1,0,400,,
Parisienne,Parisienne,script,1,0,0,400,,
Passero One,Passero One,industrial,0,0,0,400,*,
Passion One Black,Passion One,industrial,0,0,0,900,,
Passion One Bold,Passion One,industrial,0,0,0,700,,
Passion One Regular,Passion One,industrial,0,0,0,400,,
Pathway Gothic One,Pathway Gothic One,sans-serif,1,0,0,400,*,
Patrick Hand,Patrick Hand,handwriting,1,0,0,400,*,
Patrick Hand SC,Patrick Hand SC,handwriting,1,0,0,400,*,
Pattaya,Pattaya,sans-serif,1,0,0,400,*,
Patua One,Patua One,slab serif,0,1,0,400,,
Pavanam,Pavanam,sans-serif,1,0,0,400,&,
Paytone One,Paytone One,sans-serif,1,0,0,400,&,
Peddana,Peddana,serif,1,1,0,400,&,
Peralta,Peralta,slab serif,0,1,0,400,,
Permanent Marker,Permanent Marker,handwriting,1,0,0,400,,
Petit Formal Script,Petit Formal Script,handwriting,1,0,0,400,*,
Petrona,Petrona,serif,1,1,0,400,*,
Philosopher Bold,Philosopher,geometric,1,0,1,700,,
Philosopher Bold Italic,Philosopher,geometric,1,0,1,700,,
Philosopher Regular,Philosopher,geometric,1,0,0,400,,
Philosopher Regular Italic,Philosopher,geometric,1,0,1,400,,
Piedra,Piedra,display,0,1,0,400,,
Pinyon Script,Pinyon Script,handwriting,1,0,0,400,*,
Pirata One,Pirata One,display,0,1,0,400,*,
Plaster,Plaster,display,0,0,0,400,*,
Play Bold,Play,modern,1,0,0,700,,
Play Regular,Play,modern,1,0,0,400,,
Playball,Playball,display,0,1,0,400,,
Playfair Display Black,Playfair Display,transitional,1,1,1,900,,
Playfair Display Black Italic,Playfair Display,transitional,1,1,1,900,,
Playfair Display Bold,Playfair Display,transitional,1,1,1,700,,
Playfair Display Bold Italic,Playfair Display,transitional,1,1,1,700,,
Playfair Display Regular,Playfair Display,transitional,1,1,0,400,,
Playfair Display Regular Italic,Playfair Display,transitional,1,1,1,400,,
Playfair Display SC Black,Playfair Display SC,transitional,1,1,1,900,,
Playfair Display SC Black Italic,Playfair Display SC,transitional,1,1,1,900,,
Playfair Display SC Bold,Playfair Display SC,transitional,1,1,1,700,,
Playfair Display SC Bold Italic,Playfair Display SC,transitional,1,1,1,700,,
Playfair Display SC Regular,Playfair Display SC,transitional,1,1,0,400,,
Playfair Display SC Regular Italic,Playfair Display SC,transitional,1,1,1,400,,
Podkova Bold,Podkova,slab serif,1,1,0,700,,
Podkova Extra Bold,Podkova,slab serif,1,1,0,800,,
Podkova Medium,Podkova,slab serif,1,1,0,500,,
Podkova Regular,Podkova,slab serif,1,1,0,400,,
Podkova Semi Bold,Podkova,slab serif,1,1,0,600,,
Poiret One,Poiret One,grotesque,0,0,0,400,,
Poller One,Poller One,display,0,1,0,400,*,
Poly Regular,Poly,oldstyle,1,1,0,400,,
Poly Regular Italic,Poly,oldstyle,1,1,1,400,,
Pompiere,Pompiere,handwriting,0,0,0,400,,
Pontano Sans,Pontano Sans,sans-serif,1,0,0,400,*,
Poor Story,Poor Story,display,0,0,0,400,*,
Poppins Black,Poppins,geometric,1,0,1,900,,
Poppins Black Italic,Poppins,geometric,1,0,1,900,,
Poppins Bold,Poppins,geometric,1,0,1,700,,
Poppins Bold Italic,Poppins,geometric,1,0,1,700,,
Poppins Extra Bold,Poppins,geometric,1,0,1,800,,
Poppins Extra Bold Italic,Poppins,geometric,1,0,1,800,,
Poppins Extra Light,Poppins,geometric,1,0,1,200,,
Poppins Extra Light Italic,Poppins,geometric,1,0,1,200,,
Poppins Light,Poppins,geometric,1,0,1,300,,
Poppins Light Italic,Poppins,geometric,1,0,1,300,,
Poppins Medium,Poppins,geometric,1,0,1,500,,
Poppins Medium Italic,Poppins,geometric,1,0,1,500,,
Poppins Regular,Poppins,geometric,1,0,1,400,,
Poppins Regular Italic,Poppins,geometric,1,0,1,400,,
Poppins Semi Bold,Poppins,geometric,1,0,1,600,,
Poppins Semi Bold Italic,Poppins,geometric,1,0,1,600,,
Poppins Thin,Poppins,geometric,1,0,0,100,,
Poppins Thin Italic,Poppins,geometric,1,0,1,100,,
Port Lligat Sans,Port Lligat Sans,sans-serif,1,0,0,400,*,
Port Lligat Slab,Port Lligat Slab,serif,1,1,0,400,*,
Pragati Narrow Bold,Pragati Narrow,geometric,1,0,0,700,,
Pragati Narrow Regular,Pragati Narrow,geometric,1,0,0,400,,
Prata,Prata,modern,1,1,0,400,,
Press Start 2P,Press Start 2P,display,0,1,0,400,*,
Pridi Bold,Pridi,serif,1,1,0,700,*,
Pridi Extra Light,Pridi,slab serif,1,1,0,200,,
Pridi Light,Pridi,serif,1,1,0,300,*,
Pridi Medium,Pridi,serif,1,1,0,500,*,
Pridi Regular,Pridi,serif,1,1,0,400,*,
Pridi Semi Bold,Pridi,serif,1,1,0,600,*,
Princess Sofia,Princess Sofia,script,1,0,0,400,,
Prociono,Prociono,contemporary,1,1,0,400,,
Prompt Black,Prompt,sans-serif,1,0,1,900,*,
Prompt Black Italic,Prompt,sans-serif,1,0,1,900,*,
Prompt Bold,Prompt,sans-serif,1,0,1,700,*,
Prompt Bold Italic,Prompt,sans-serif,1,0,1,700,*,
Prompt Extra Bold,Prompt,sans-serif,1,0,1,800,*,
Prompt Extra Bold Italic,Prompt,sans-serif,1,0,1,800,*,
Prompt Extra Light,Prompt,modern,1,0,1,200,,
Prompt Extra Light Italic,Prompt,modern,1,0,1,200,,
Prompt Light,Prompt,sans-serif,1,0,1,300,*,
Prompt Light Italic,Prompt,sans-serif,1,0,1,300,*,
Prompt Medium,Prompt,sans-serif,1,0,1,500,*,
Prompt Medium Italic,Prompt,sans-serif,1,0,1,500,*,
Prompt Regular,Prompt,sans-serif,1,0,1,400,*,
Prompt Regular Italic,Prompt,sans-serif,1,0,1,400,*,
Prompt Semi Bold,Prompt,sans-serif,1,0,1,600,*,
Prompt Semi Bold Italic,Prompt,sans-serif,1,0,1,600,*,
Prompt Thin,Prompt,modern,1,0,0,100,,
Prompt Thin Italic,Prompt,modern,1,0,1,100,,
Prosto One,Prosto One,display,0,1,0,400,*,
Proza Libre Bold,Proza Libre,humanist,1,0,1,700,,
Proza Libre Bold Italic,Proza Libre,humanist,1,0,1,700,,
Proza Libre Extra Bold,Proza Libre,humanist,1,0,1,800,,
Proza Libre Extra Bold Italic,Proza Libre,humanist,1,0,1,800,,
Proza Libre Medium,Proza Libre,humanist,1,0,1,500,,
Proza Libre Medium Italic,Proza Libre,humanist,1,0,1,500,,
Proza Libre Regular,Proza Libre,humanist,1,0,0,400,,
Proza Libre Regular Italic,Proza Libre,humanist,1,0,1,400,,
Proza Libre Semi Bold,Proza Libre,humanist,1,0,1,600,,
Proza Libre Semi Bold Italic,Proza Libre,humanist,1,0,1,600,,
PT Mono,PT Mono,monospace,1,1,0,400,,
PT Sans Bold,PT Sans,contemporary,1,0,1,700,,
PT Sans Bold Italic,PT Sans,contemporary,1,0,1,700,,
PT Sans Regular,PT Sans,contemporary,1,0,0,400,,
PT Sans Regular Italic,PT Sans,contemporary,1,0,1,400,,
PT Sans Caption Bold,PT Sans Caption,contemporary,1,0,0,700,,
PT Sans Caption Regular,PT Sans Caption,contemporary,1,0,0,400,,
PT Sans Narrow Bold,PT Sans Narrow,contemporary,1,0,0,700,,
PT Sans Narrow Regular,PT Sans Narrow,contemporary,1,0,0,400,,
PT Serif Bold,PT Serif,slab serif,1,1,1,700,,
PT Serif Bold Italic,PT Serif,slab serif,1,1,1,700,,
PT Serif Regular,PT Serif,slab serif,1,1,0,400,,
PT Serif Regular Italic,PT Serif,slab serif,1,1,1,400,,
PT Serif Caption Regular,PT Serif Caption,slab serif,1,1,0,400,,
PT Serif Caption Regular Italic,PT Serif Caption,slab serif,1,1,1,400,,
Puritan Bold,Puritan,modern,1,0,1,700,,
Puritan Bold Italic,Puritan,modern,1,0,1,700,,
Puritan Regular,Puritan,modern,1,0,0,400,,
Puritan Regular Italic,Puritan,modern,1,0,1,400,,
Purple Purse,Purple Purse,slab serif,0,1,0,400,,
Quando,Quando,serif,1,1,0,400,*,
Quantico Bold,Quantico,geometric,1,0,1,700,,
Quantico Bold Italic,Quantico,geometric,1,0,1,700,,
Quantico Regular,Quantico,geometric,1,0,0,400,,
Quantico Regular Italic,Quantico,geometric,1,0,1,400,,
Quattrocento Bold,Quattrocento,serif,1,1,0,700,*,
Quattrocento Regular,Quattrocento,serif,1,1,0,400,*,
Quattrocento Sans Bold,Quattrocento Sans,classic,1,0,1,700,,
Quattrocento Sans Bold Italic,Quattrocento Sans,classic,1,0,1,700,,
Quattrocento Sans Regular,Quattrocento Sans,classic,1,0,0,400,,
Quattrocento Sans Regular Italic,Quattrocento Sans,classic,1,0,1,400,,
Questrial,Questrial,contemporary,1,0,0,400,,
Quicksand Bold,Quicksand,geometric,1,0,0,700,,
Quicksand Light,Quicksand,geometric,1,0,0,300,,
Quicksand Medium,Quicksand,geometric,1,0,0,500,,
Quicksand Regular,Quicksand,geometric,1,0,0,400,,
Quicksand Semi Bold,Quicksand,geometric,1,0,0,600,,
Quintessential,Quintessential,script,1,0,0,400,,
Qwigley,Qwigley,script,1,0,0,400,,
Racing Sans One,Racing Sans One,display,0,0,0,400,*,
Radley Regular,Radley,informal,1,1,0,400,,
Radley Regular Italic,Radley,informal,1,1,1,400,,
Rajdhani Bold,Rajdhani,modern,1,0,0,700,,
Rajdhani Light,Rajdhani,modern,1,0,0,300,,
Rajdhani Medium,Rajdhani,modern,1,0,0,500,,
Rajdhani Regular,Rajdhani,modern,1,0,0,400,,
Rajdhani Semi Bold,Rajdhani,modern,1,0,0,600,,
Rakkas,Rakkas,display,0,1,0,400,*,
Raleway Black,Raleway,humanist,1,0,1,900,,
Raleway Black Italic,Raleway,humanist,1,0,1,900,,
Raleway Bold,Raleway,humanist,1,0,1,700,,
Raleway Bold Italic,Raleway,humanist,1,0,1,700,,
Raleway Extra Bold,Raleway,humanist,1,0,1,800,,
Raleway Extra Bold Italic,Raleway,humanist,1,0,1,800,,
Raleway Extra Light,Raleway,humanist,1,0,1,200,,
Raleway Extra Light Italic,Raleway,humanist,1,0,1,200,,
Raleway Light,Raleway,humanist,1,0,1,300,,
Raleway Light Italic,Raleway,humanist,1,0,1,300,,
Raleway Medium,Raleway,humanist,1,0,1,500,,
Raleway Medium Italic,Raleway,humanist,1,0,1,500,,
Raleway Regular,Raleway,humanist,1,0,1,400,,
Raleway Regular Italic,Raleway,humanist,1,0,1,400,,
Raleway Semi Bold,Raleway,humanist,1,0,1,600,,
Raleway Semi Bold Italic,Raleway,humanist,1,0,1,600,,
Raleway Thin,Raleway,humanist,1,0,0,100,,
Raleway Thin Italic,Raleway,humanist,1,0,1,100,,
Raleway Dots,Raleway Dots,display,0,0,0,400,,
Ramabhadra,Ramabhadra,sans-serif,1,0,0,400,*,
Ramaraja,Ramaraja,serif,1,1,0,400,*,
Rambla Bold,Rambla,humanist,1,0,1,700,,
Rambla Bold Italic,Rambla,humanist,1,0,1,700,,
Rambla Regular,Rambla,humanist,1,0,0,400,,
Rambla Regular Italic,Rambla,humanist,1,0,1,400,,
Rammetto One,Rammetto One,display,0,0,0,400,*,
Ranchers,Ranchers,display,0,0,0,400,,
Rancho,Rancho,retro,1,0,0,400,,
Ranga Bold,Ranga,informal,0,0,0,700,,
